subjectR,conditionR,stimStyle,frequency,channelR,runR,fftValue
S3,hybrid-15Hz,hybrid,15,EXG1,8,0.128167904167731
S3,hybrid-15Hz,hybrid,15,EXG1,9,0.181715250141665
S3,hybrid-15Hz,hybrid,15,EXG1,10,0.0363559650783758
S3,hybrid-15Hz,hybrid,15,EXG1,11,0.271834409989969
S3,hybrid-15Hz,hybrid,15,EXG1,12,0.121122419543862
S3,hybrid-15Hz,hybrid,15,EXG1,13,0.172905153596779
S3,hybrid-15Hz,hybrid,15,EXG1,14,0.213956121670016
S3,hybrid-15Hz,hybrid,15,EXG1,15,0.184200469491006
S3,hybrid-15Hz,hybrid,15,EXG1,16,0.0450102199515294
S3,hybrid-15Hz,hybrid,15,EXG1,17,0.243620545848919
S3,hybrid-15Hz,hybrid,15,EXG1,18,0.127172584659936
S3,hybrid-15Hz,hybrid,15,EXG1,19,0.13902238018233
S3,hybrid-15Hz,hybrid,15,EXG1,20,0.2902120878676
S3,hybrid-15Hz,hybrid,15,EXG1,21,0.0284874400355055
S3,hybrid-15Hz,hybrid,15,EXG1,22,0.106796060872393
S3,hybrid-15Hz,hybrid,15,EXG1,23,0.407928293314613
S3,hybrid-15Hz,hybrid,15,EXG1,24,0.349369288168365
S3,hybrid-15Hz,hybrid,15,EXG1,25,0.160115573261659
S3,hybrid-15Hz,hybrid,15,EXG1,26,0.0958263272912995
S3,hybrid-15Hz,hybrid,15,EXG1,27,0.167002033945314
S3,hybrid-15Hz,hybrid,15,EXG1,28,0.140257338668406
S3,hybrid-15Hz,hybrid,15,EXG1,29,0.0654057657374825
S3,hybrid-15Hz,hybrid,15,EXG1,30,0.191951734391446
S3,hybrid-15Hz,hybrid,15,EXG1,31,0.196652878263613
S3,hybrid-15Hz,hybrid,15,EXG1,32,0.215517136307719
S3,hybrid-15Hz,hybrid,15,EXG1,33,0.228046055764458
S3,hybrid-15Hz,hybrid,15,EXG1,34,0.155903791486694
S3,hybrid-15Hz,hybrid,15,EXG1,35,0.157286493539198
S3,hybrid-15Hz,hybrid,15,EXG1,36,0.011847729840266
S3,hybrid-15Hz,hybrid,15,EXG2,1,0.28492001107402
S3,hybrid-15Hz,hybrid,15,EXG2,2,0.188422673692049
S3,hybrid-15Hz,hybrid,15,EXG2,3,0.21515537449749
S3,hybrid-15Hz,hybrid,15,EXG2,4,0.197870974776204
S3,hybrid-15Hz,hybrid,15,EXG2,5,0.31426082175161
S3,hybrid-15Hz,hybrid,15,EXG2,6,0.183720540278149
S3,hybrid-15Hz,hybrid,15,EXG2,7,0.273868184784226
S3,hybrid-15Hz,hybrid,15,EXG2,8,0.128059949898268
S3,hybrid-15Hz,hybrid,15,EXG2,9,0.182100711325109
S3,hybrid-15Hz,hybrid,15,EXG2,10,0.0366297380951904
S3,hybrid-15Hz,hybrid,15,EXG2,11,0.271321805075716
S3,hybrid-15Hz,hybrid,15,EXG2,12,0.121717278576263
S3,hybrid-15Hz,hybrid,15,EXG2,13,0.172830140358725
S3,hybrid-15Hz,hybrid,15,EXG2,14,0.213703992704042
S3,hybrid-15Hz,hybrid,15,EXG2,15,0.18466916938512
S3,hybrid-15Hz,hybrid,15,EXG2,16,0.0450379184345263
S3,hybrid-15Hz,hybrid,15,EXG2,17,0.243671620956033
S3,hybrid-15Hz,hybrid,15,EXG2,18,0.127451589533421
S3,hybrid-15Hz,hybrid,15,EXG2,19,0.139462673883872
S3,hybrid-15Hz,hybrid,15,EXG2,20,0.290028943140409
S3,hybrid-15Hz,hybrid,15,EXG2,21,0.0288582916856447
S3,hybrid-15Hz,hybrid,15,EXG2,22,0.106933996487851
S3,hybrid-15Hz,hybrid,15,EXG2,23,0.407828434641969
S3,hybrid-15Hz,hybrid,15,EXG2,24,0.349541282182455
S3,hybrid-15Hz,hybrid,15,EXG2,25,0.159997538943855
S3,hybrid-15Hz,hybrid,15,EXG2,26,0.0960656274861343
S3,hybrid-15Hz,hybrid,15,EXG2,27,0.167056517283002
S3,hybrid-15Hz,hybrid,15,EXG2,28,0.140273087098267
S3,hybrid-15Hz,hybrid,15,EXG2,29,0.0659418641176487
S3,hybrid-15Hz,hybrid,15,EXG2,30,0.191663958243491
S3,hybrid-15Hz,hybrid,15,EXG2,31,0.19671543466337
S3,hybrid-15Hz,hybrid,15,EXG2,32,0.215171553479603
S3,hybrid-15Hz,hybrid,15,EXG2,33,0.22810368757713
S3,hybrid-15Hz,hybrid,15,EXG2,34,0.15577456217826
S3,hybrid-15Hz,hybrid,15,EXG2,35,0.156708247921526
S3,hybrid-15Hz,hybrid,15,EXG2,36,0.0120507053147709
S3,ssvep-12Hz,ssvep,12,Fp1,1,0.893964186328527
S3,ssvep-12Hz,ssvep,12,Fp1,2,0.683445547610677
S3,ssvep-12Hz,ssvep,12,Fp1,3,0.99222991637172
S3,ssvep-12Hz,ssvep,12,Fp1,4,0.368706932403643
S3,ssvep-12Hz,ssvep,12,Fp1,5,0.91452738575935
S3,ssvep-12Hz,ssvep,12,Fp1,6,0.500683968734522
S3,ssvep-12Hz,ssvep,12,Fp1,7,0.611689746205828
S3,ssvep-12Hz,ssvep,12,Fp1,8,0.986626744972604
S3,ssvep-12Hz,ssvep,12,Fp1,9,0.314257835225
S3,ssvep-12Hz,ssvep,12,Fp1,10,1.06230054390303
S3,ssvep-12Hz,ssvep,12,Fp1,11,0.389610742958202
S3,ssvep-12Hz,ssvep,12,Fp1,12,0.105708385362424
S3,ssvep-12Hz,ssvep,12,Fp1,13,0.619031184731422
S3,ssvep-12Hz,ssvep,12,Fp1,14,0.587252362129149
S3,ssvep-12Hz,ssvep,12,Fp1,15,0.25956967249866
S3,ssvep-12Hz,ssvep,12,Fp1,16,0.364263385715437
S3,ssvep-12Hz,ssvep,12,Fp1,17,0.47120947908716
S3,ssvep-12Hz,ssvep,12,Fp1,18,1.10360376427451
S3,ssvep-12Hz,ssvep,12,Fp1,19,1.01217847053233
S3,ssvep-12Hz,ssvep,12,Fp1,20,0.516635339649448
S3,ssvep-12Hz,ssvep,12,Fp1,21,0.49553601279758
S3,ssvep-12Hz,ssvep,12,Fp1,22,0.495782998287889
S3,ssvep-12Hz,ssvep,12,Fp1,23,0.589065401603466
S3,ssvep-12Hz,ssvep,12,Fp1,24,0.701335316136265
S3,ssvep-12Hz,ssvep,12,Fp1,25,0.489671023411688
S3,ssvep-12Hz,ssvep,12,Fp1,26,0.902109082937572
S3,ssvep-12Hz,ssvep,12,Fp1,27,0.241110962447041
S3,ssvep-12Hz,ssvep,12,Fp1,28,0.692243969957818
S3,ssvep-12Hz,ssvep,12,Fp1,29,0.982417106850252
S3,ssvep-12Hz,ssvep,12,Fp1,30,0.716790301930814
S3,ssvep-12Hz,ssvep,12,Fp1,31,0.403943602338903
S3,ssvep-12Hz,ssvep,12,Fp1,32,0.589565462621599
S3,ssvep-12Hz,ssvep,12,Fp1,33,0.581156995429418
S3,ssvep-12Hz,ssvep,12,Fp1,34,0.827984171928046
S3,ssvep-12Hz,ssvep,12,Fp1,35,0.408508256958967
S3,ssvep-12Hz,ssvep,12,Fp1,36,0.491933316095021
S3,ssvep-12Hz,ssvep,12,Fp2,1,0.798092253911954
S3,ssvep-12Hz,ssvep,12,Fp2,2,0.727359749330549
S3,ssvep-12Hz,ssvep,12,Fp2,3,0.96525291062778
S3,ssvep-12Hz,ssvep,12,Fp2,4,0.503079736398542
S3,ssvep-12Hz,ssvep,12,Fp2,5,0.924793205327096
S3,ssvep-12Hz,ssvep,12,Fp2,6,0.368858471278993
S3,ssvep-12Hz,ssvep,12,Fp2,7,0.571950900880578
S3,ssvep-12Hz,ssvep,12,Fp2,8,1.00124500059705
S3,ssvep-12Hz,ssvep,12,Fp2,9,0.419359862241247
S3,ssvep-12Hz,ssvep,12,Fp2,10,1.07272673462329
S3,ssvep-12Hz,ssvep,12,Fp2,11,0.434936498180788
S3,ssvep-12Hz,ssvep,12,Fp2,12,0.0503668356790168
S3,ssvep-12Hz,ssvep,12,Fp2,13,0.61725115695336
S3,ssvep-12Hz,ssvep,12,Fp2,14,0.634678627903623
S3,ssvep-12Hz,ssvep,12,Fp2,15,0.2265201981617
S3,ssvep-12Hz,ssvep,12,Fp2,16,0.282442523792259
S3,ssvep-12Hz,ssvep,12,Fp2,17,0.431235984625099
S3,ssvep-12Hz,ssvep,12,Fp2,18,1.01768200391468
S3,ssvep-12Hz,ssvep,12,Fp2,19,1.12288266926418
S3,ssvep-12Hz,ssvep,12,Fp2,20,0.446696831251444
S3,ssvep-12Hz,ssvep,12,Fp2,21,0.705480016314369
S3,ssvep-12Hz,ssvep,12,Fp2,22,0.556828181138902
S3,ssvep-12Hz,ssvep,12,Fp2,23,0.533834417779135
S3,ssvep-12Hz,ssvep,12,Fp2,24,0.564861328902668
S3,ssvep-12Hz,ssvep,12,Fp2,25,0.34244466632937
S3,ssvep-12Hz,ssvep,12,Fp2,26,0.95564427814732
S3,ssvep-12Hz,ssvep,12,Fp2,27,0.159560473550321
S3,ssvep-12Hz,ssvep,12,Fp2,28,0.605931846033439
S3,ssvep-12Hz,ssvep,12,Fp2,29,0.939277761099233
S3,ssvep-12Hz,ssvep,12,Fp2,30,0.694231648413622
S3,ssvep-12Hz,ssvep,12,Fp2,31,0.301731831835029
S3,ssvep-12Hz,ssvep,12,Fp2,32,0.5026851116114
S3,ssvep-12Hz,ssvep,12,Fp2,33,0.538475761296733
S3,ssvep-12Hz,ssvep,12,Fp2,34,0.801887006956404
S3,ssvep-12Hz,ssvep,12,Fp2,35,0.382312550711582
S3,ssvep-12Hz,ssvep,12,Fp2,36,0.46660769353286
S3,ssvep-12Hz,ssvep,12,AF3,1,0.966744093468898
S3,ssvep-12Hz,ssvep,12,AF3,2,0.689155769488155
S3,ssvep-12Hz,ssvep,12,AF3,3,1.03626526794828
S3,ssvep-12Hz,ssvep,12,AF3,4,0.582307942307737
S3,ssvep-12Hz,ssvep,12,AF3,5,0.998851711678467
S3,ssvep-12Hz,ssvep,12,AF3,6,0.554135129359282
S3,ssvep-12Hz,ssvep,12,AF3,7,0.627893230069136
S3,ssvep-12Hz,ssvep,12,AF3,8,1.08130268265935
S3,ssvep-12Hz,ssvep,12,AF3,9,0.391851284489466
S3,ssvep-12Hz,ssvep,12,AF3,10,1.2022181184486
S3,ssvep-12Hz,ssvep,12,AF3,11,0.377932264288121
S3,ssvep-12Hz,ssvep,12,AF3,12,0.0292423352475321
S3,ssvep-12Hz,ssvep,12,AF3,13,0.705116587240845
S3,ssvep-12Hz,ssvep,12,AF3,14,0.751721535562492
S3,ssvep-12Hz,ssvep,12,AF3,15,0.212286927919358
S3,ssvep-12Hz,ssvep,12,AF3,16,0.397760024687697
S3,ssvep-12Hz,ssvep,12,AF3,17,0.60368786252833
S3,ssvep-12Hz,ssvep,12,AF3,18,1.33003198932886
S3,ssvep-12Hz,ssvep,12,AF3,19,1.18951175919245
S3,ssvep-12Hz,ssvep,12,AF3,20,0.752245675347775
S3,ssvep-12Hz,ssvep,12,AF3,21,0.56312944295589
S3,ssvep-12Hz,ssvep,12,AF3,22,0.535237182931914
S3,ssvep-12Hz,ssvep,12,AF3,23,0.671160173685721
S3,ssvep-12Hz,ssvep,12,AF3,24,0.800288848456702
S3,ssvep-12Hz,ssvep,12,AF3,25,0.653679915149423
S3,ssvep-12Hz,ssvep,12,AF3,26,0.784286841866096
S3,ssvep-12Hz,ssvep,12,AF3,27,0.288144863207823
S3,ssvep-12Hz,ssvep,12,AF3,28,0.826741790397194
S3,ssvep-12Hz,ssvep,12,AF3,29,1.03034536243707
S3,ssvep-12Hz,ssvep,12,AF3,30,0.806221541187268
S3,ssvep-12Hz,ssvep,12,AF3,31,0.42638840979172
S3,ssvep-12Hz,ssvep,12,AF3,32,0.686018727279117
S3,ssvep-12Hz,ssvep,12,AF3,33,0.619204008345017
S3,ssvep-12Hz,ssvep,12,AF3,34,0.978316885068389
S3,ssvep-12Hz,ssvep,12,AF3,35,0.386881354804417
S3,ssvep-12Hz,ssvep,12,AF3,36,0.546994930843856
S3,ssvep-12Hz,ssvep,12,AF4,1,0.995073937734791
S3,ssvep-12Hz,ssvep,12,AF4,2,0.713612606205665
S3,ssvep-12Hz,ssvep,12,AF4,3,0.954113385901619
S3,ssvep-12Hz,ssvep,12,AF4,4,0.701140913838519
S3,ssvep-12Hz,ssvep,12,AF4,5,1.01575614496377
S3,ssvep-12Hz,ssvep,12,AF4,6,0.439550414300972
S3,ssvep-12Hz,ssvep,12,AF4,7,0.513730564208808
S3,ssvep-12Hz,ssvep,12,AF4,8,1.17038164061606
S3,ssvep-12Hz,ssvep,12,AF4,9,0.395179217347491
S3,ssvep-12Hz,ssvep,12,AF4,10,1.22649665067935
S3,ssvep-12Hz,ssvep,12,AF4,11,0.450569059750107
S3,ssvep-12Hz,ssvep,12,AF4,12,0.0662155825159392
S3,ssvep-12Hz,ssvep,12,AF4,13,0.602486469478178
S3,ssvep-12Hz,ssvep,12,AF4,14,0.755907334558134
S3,ssvep-12Hz,ssvep,12,AF4,15,0.16599149393322
S3,ssvep-12Hz,ssvep,12,AF4,16,0.281189458229274
S3,ssvep-12Hz,ssvep,12,AF4,17,0.583840118385509
S3,ssvep-12Hz,ssvep,12,AF4,18,1.23278160053983
S3,ssvep-12Hz,ssvep,12,AF4,19,1.2745880276873
S3,ssvep-12Hz,ssvep,12,AF4,20,0.769612770874061
S3,ssvep-12Hz,ssvep,12,AF4,21,0.665867632865932
S3,ssvep-12Hz,ssvep,12,AF4,22,0.515138894186505
S3,ssvep-12Hz,ssvep,12,AF4,23,0.664090169647594
S3,ssvep-12Hz,ssvep,12,AF4,24,0.679185982425503
S3,ssvep-12Hz,ssvep,12,AF4,25,0.531867950893447
S3,ssvep-12Hz,ssvep,12,AF4,26,0.866564848488715
S3,ssvep-12Hz,ssvep,12,AF4,27,0.205164131761342
S3,ssvep-12Hz,ssvep,12,AF4,28,0.70695270294617
S3,ssvep-12Hz,ssvep,12,AF4,29,1.02821844819085
S3,ssvep-12Hz,ssvep,12,AF4,30,0.733417608163973
S3,ssvep-12Hz,ssvep,12,AF4,31,0.423154937922606
S3,ssvep-12Hz,ssvep,12,AF4,32,0.658506371382158
S3,ssvep-12Hz,ssvep,12,AF4,33,0.539147153313075
S3,ssvep-12Hz,ssvep,12,AF4,34,1.07456117327916
S3,ssvep-12Hz,ssvep,12,AF4,35,0.514492024010691
S3,ssvep-12Hz,ssvep,12,AF4,36,0.459832245058923
S3,ssvep-12Hz,ssvep,12,F7,1,0.829998430665692
S3,ssvep-12Hz,ssvep,12,F7,2,0.575921067274302
S3,ssvep-12Hz,ssvep,12,F7,3,0.73830378049046
S3,ssvep-12Hz,ssvep,12,F7,4,0.403461868240164
S3,ssvep-12Hz,ssvep,12,F7,5,0.70126101548306
S3,ssvep-12Hz,ssvep,12,F7,6,0.56049225736506
S3,ssvep-12Hz,ssvep,12,F7,7,0.481192210074314
S3,ssvep-12Hz,ssvep,12,F7,8,0.652233280126368
S3,ssvep-12Hz,ssvep,12,F7,9,0.361547714060125
S3,ssvep-12Hz,ssvep,12,F7,10,0.89768210423756
S3,ssvep-12Hz,ssvep,12,F7,11,0.152482353891022
S3,ssvep-12Hz,ssvep,12,F7,12,0.273338735131442
S3,ssvep-12Hz,ssvep,12,F7,13,0.501291872033837
S3,ssvep-12Hz,ssvep,12,F7,14,0.518699177174625
S3,ssvep-12Hz,ssvep,12,F7,15,0.300058422942983
S3,ssvep-12Hz,ssvep,12,F7,16,0.196991388344259
S3,ssvep-12Hz,ssvep,12,F7,17,0.551574957840474
S3,ssvep-12Hz,ssvep,12,F7,18,1.21838847308835
S3,ssvep-12Hz,ssvep,12,F7,19,0.942706926639983
S3,ssvep-12Hz,ssvep,12,F7,20,0.525481483808361
S3,ssvep-12Hz,ssvep,12,F7,21,0.369514236752289
S3,ssvep-12Hz,ssvep,12,F7,22,0.295259572423176
S3,ssvep-12Hz,ssvep,12,F7,23,0.443457613108129
S3,ssvep-12Hz,ssvep,12,F7,24,0.72550417589936
S3,ssvep-12Hz,ssvep,12,F7,25,0.701258976964814
S3,ssvep-12Hz,ssvep,12,F7,26,0.693279252486468
S3,ssvep-12Hz,ssvep,12,F7,27,0.197396476559679
S3,ssvep-12Hz,ssvep,12,F7,28,0.613006309726861
S3,ssvep-12Hz,ssvep,12,F7,29,0.977756289392811
S3,ssvep-12Hz,ssvep,12,F7,30,0.715063382971232
S3,ssvep-12Hz,ssvep,12,F7,31,0.281711541826587
S3,ssvep-12Hz,ssvep,12,F7,32,0.621566031972022
S3,ssvep-12Hz,ssvep,12,F7,33,0.429951828958053
S3,ssvep-12Hz,ssvep,12,F7,34,0.765671418045299
S3,ssvep-12Hz,ssvep,12,F7,35,0.526561820242417
S3,ssvep-12Hz,ssvep,12,F7,36,0.53894422838223
S3,ssvep-12Hz,ssvep,12,F3,1,1.05110591925921
S3,ssvep-12Hz,ssvep,12,F3,2,0.726852959195219
S3,ssvep-12Hz,ssvep,12,F3,3,0.850678526742847
S3,ssvep-12Hz,ssvep,12,F3,4,0.58460700313532
S3,ssvep-12Hz,ssvep,12,F3,5,1.12771388040532
S3,ssvep-12Hz,ssvep,12,F3,6,0.504098501121862
S3,ssvep-12Hz,ssvep,12,F3,7,0.650764789230344
S3,ssvep-12Hz,ssvep,12,F3,8,0.965451923203967
S3,ssvep-12Hz,ssvep,12,F3,9,0.472824590666998
S3,ssvep-12Hz,ssvep,12,F3,10,1.16017384871833
S3,ssvep-12Hz,ssvep,12,F3,11,0.144555922666145
S3,ssvep-12Hz,ssvep,12,F3,12,0.213222899336525
S3,ssvep-12Hz,ssvep,12,F3,13,0.746412335745451
S3,ssvep-12Hz,ssvep,12,F3,14,0.7951054799561
S3,ssvep-12Hz,ssvep,12,F3,15,0.226606385993985
S3,ssvep-12Hz,ssvep,12,F3,16,0.386371094857409
S3,ssvep-12Hz,ssvep,12,F3,17,0.703416863132336
S3,ssvep-12Hz,ssvep,12,F3,18,1.31450374194689
S3,ssvep-12Hz,ssvep,12,F3,19,1.1918581870963
S3,ssvep-12Hz,ssvep,12,F3,20,0.684296931272326
S3,ssvep-12Hz,ssvep,12,F3,21,0.417872902097022
S3,ssvep-12Hz,ssvep,12,F3,22,0.570168698642484
S3,ssvep-12Hz,ssvep,12,F3,23,0.642969017716771
S3,ssvep-12Hz,ssvep,12,F3,24,0.901117298443148
S3,ssvep-12Hz,ssvep,12,F3,25,0.730096250716278
S3,ssvep-12Hz,ssvep,12,F3,26,0.688030946611462
S3,ssvep-12Hz,ssvep,12,F3,27,0.396258844968797
S3,ssvep-12Hz,ssvep,12,F3,28,0.667352204149129
S3,ssvep-12Hz,ssvep,12,F3,29,1.13348457720212
S3,ssvep-12Hz,ssvep,12,F3,30,0.751423311521297
S3,ssvep-12Hz,ssvep,12,F3,31,0.50397616396707
S3,ssvep-12Hz,ssvep,12,F3,32,0.888137003242596
S3,ssvep-12Hz,ssvep,12,F3,33,0.44226714668915
S3,ssvep-12Hz,ssvep,12,F3,34,0.984192827813
S3,ssvep-12Hz,ssvep,12,F3,35,0.412635236670044
S3,ssvep-12Hz,ssvep,12,F3,36,0.589190015743479
S3,ssvep-12Hz,ssvep,12,Fz,1,1.0526497499921
S3,ssvep-12Hz,ssvep,12,Fz,2,0.637291345126881
S3,ssvep-12Hz,ssvep,12,Fz,3,1.04759874056865
S3,ssvep-12Hz,ssvep,12,Fz,4,0.60940786285693
S3,ssvep-12Hz,ssvep,12,Fz,5,1.1774765005596
S3,ssvep-12Hz,ssvep,12,Fz,6,0.601595965211983
S3,ssvep-12Hz,ssvep,12,Fz,7,0.690687946515379
S3,ssvep-12Hz,ssvep,12,Fz,8,1.28345064440121
S3,ssvep-12Hz,ssvep,12,Fz,9,0.578938636518899
S3,ssvep-12Hz,ssvep,12,Fz,10,1.34565331674059
S3,ssvep-12Hz,ssvep,12,Fz,11,0.50386743724796
S3,ssvep-12Hz,ssvep,12,Fz,12,0.126989493794667
S3,ssvep-12Hz,ssvep,12,Fz,13,0.749610187619963
S3,ssvep-12Hz,ssvep,12,Fz,14,0.954548445292301
S3,ssvep-12Hz,ssvep,12,Fz,15,0.148106748149837
S3,ssvep-12Hz,ssvep,12,Fz,16,0.479780236025436
S3,ssvep-12Hz,ssvep,12,Fz,17,0.670972126147148
S3,ssvep-12Hz,ssvep,12,Fz,18,1.41653574579373
S3,ssvep-12Hz,ssvep,12,Fz,19,1.42324115850024
S3,ssvep-12Hz,ssvep,12,Fz,20,0.966822824984419
S3,ssvep-12Hz,ssvep,12,Fz,21,0.662311327117101
S3,ssvep-12Hz,ssvep,12,Fz,22,0.585043919924767
S3,ssvep-12Hz,ssvep,12,Fz,23,0.865287576789672
S3,ssvep-12Hz,ssvep,12,Fz,24,0.810524502765893
S3,ssvep-12Hz,ssvep,12,Fz,25,0.656782294439505
S3,ssvep-12Hz,ssvep,12,Fz,26,0.891687205195293
S3,ssvep-12Hz,ssvep,12,Fz,27,0.299526772964179
S3,ssvep-12Hz,ssvep,12,Fz,28,0.885230919614847
S3,ssvep-12Hz,ssvep,12,Fz,29,1.07276634082554
S3,ssvep-12Hz,ssvep,12,Fz,30,0.851472449191242
S3,ssvep-12Hz,ssvep,12,Fz,31,0.472459468048615
S3,ssvep-12Hz,ssvep,12,Fz,32,0.766339089634285
S3,ssvep-12Hz,ssvep,12,Fz,33,0.662267867970332
S3,ssvep-12Hz,ssvep,12,Fz,34,1.12431988022444
S3,ssvep-12Hz,ssvep,12,Fz,35,0.501790011723791
S3,ssvep-12Hz,ssvep,12,Fz,36,0.595247172752378
S3,ssvep-12Hz,ssvep,12,F4,1,0.940776065090962
S3,ssvep-12Hz,ssvep,12,F4,2,0.628930780894359
S3,ssvep-12Hz,ssvep,12,F4,3,1.04018460794923
S3,ssvep-12Hz,ssvep,12,F4,4,0.854204065420857
S3,ssvep-12Hz,ssvep,12,F4,5,0.995051530470118
S3,ssvep-12Hz,ssvep,12,F4,6,0.419627082361866
S3,ssvep-12Hz,ssvep,12,F4,7,0.514918066370078
S3,ssvep-12Hz,ssvep,12,F4,8,1.18897309666251
S3,ssvep-12Hz,ssvep,12,F4,9,0.519425575439853
S3,ssvep-12Hz,ssvep,12,F4,10,1.25052869214648
S3,ssvep-12Hz,ssvep,12,F4,11,0.502270151102883
S3,ssvep-12Hz,ssvep,12,F4,12,0.126799588855218
S3,ssvep-12Hz,ssvep,12,F4,13,0.557511471131491
S3,ssvep-12Hz,ssvep,12,F4,14,0.763915676838418
S3,ssvep-12Hz,ssvep,12,F4,15,0.120925017073799
S3,ssvep-12Hz,ssvep,12,F4,16,0.440494899372061
S3,ssvep-12Hz,ssvep,12,F4,17,0.629949806147341
S3,ssvep-12Hz,ssvep,12,F4,18,1.33338074470618
S3,ssvep-12Hz,ssvep,12,F4,19,1.30250704120464
S3,ssvep-12Hz,ssvep,12,F4,20,0.931386006857006
S3,ssvep-12Hz,ssvep,12,F4,21,0.647653171138055
S3,ssvep-12Hz,ssvep,12,F4,22,0.512677808368481
S3,ssvep-12Hz,ssvep,12,F4,23,0.761294132666389
S3,ssvep-12Hz,ssvep,12,F4,24,0.713986808434653
S3,ssvep-12Hz,ssvep,12,F4,25,0.485686732584011
S3,ssvep-12Hz,ssvep,12,F4,26,0.834619834933461
S3,ssvep-12Hz,ssvep,12,F4,27,0.157868013335674
S3,ssvep-12Hz,ssvep,12,F4,28,0.735519578101598
S3,ssvep-12Hz,ssvep,12,F4,29,0.995003699445817
S3,ssvep-12Hz,ssvep,12,F4,30,0.797399062732909
S3,ssvep-12Hz,ssvep,12,F4,31,0.306551719532539
S3,ssvep-12Hz,ssvep,12,F4,32,0.653572657383034
S3,ssvep-12Hz,ssvep,12,F4,33,0.529160424441044
S3,ssvep-12Hz,ssvep,12,F4,34,1.05175939820336
S3,ssvep-12Hz,ssvep,12,F4,35,0.490877972783831
S3,ssvep-12Hz,ssvep,12,F4,36,0.492256352791497
S3,ssvep-12Hz,ssvep,12,F8,1,0.607876980656878
S3,ssvep-12Hz,ssvep,12,F8,2,0.567742331920422
S3,ssvep-12Hz,ssvep,12,F8,3,0.853918843659051
S3,ssvep-12Hz,ssvep,12,F8,4,0.898927443611253
S3,ssvep-12Hz,ssvep,12,F8,5,0.745373602256119
S3,ssvep-12Hz,ssvep,12,F8,6,0.262510273445864
S3,ssvep-12Hz,ssvep,12,F8,7,0.370010476510382
S3,ssvep-12Hz,ssvep,12,F8,8,0.806455648695258
S3,ssvep-12Hz,ssvep,12,F8,9,0.424084207346435
S3,ssvep-12Hz,ssvep,12,F8,10,0.916848941279363
S3,ssvep-12Hz,ssvep,12,F8,11,0.238330571642031
S3,ssvep-12Hz,ssvep,12,F8,12,0.167912195018506
S3,ssvep-12Hz,ssvep,12,F8,13,0.493912234251677
S3,ssvep-12Hz,ssvep,12,F8,14,0.395132235949298
S3,ssvep-12Hz,ssvep,12,F8,15,0.0792122802396607
S3,ssvep-12Hz,ssvep,12,F8,16,0.274100804654758
S3,ssvep-12Hz,ssvep,12,F8,17,0.40569095543478
S3,ssvep-12Hz,ssvep,12,F8,18,1.00812669598703
S3,ssvep-12Hz,ssvep,12,F8,19,1.03902501547645
S3,ssvep-12Hz,ssvep,12,F8,20,0.467860679254911
S3,ssvep-12Hz,ssvep,12,F8,21,0.571571840602499
S3,ssvep-12Hz,ssvep,12,F8,22,0.307193386496656
S3,ssvep-12Hz,ssvep,12,F8,23,0.514783607970449
S3,ssvep-12Hz,ssvep,12,F8,24,0.524928732767976
S3,ssvep-12Hz,ssvep,12,F8,25,0.235612535460329
S3,ssvep-12Hz,ssvep,12,F8,26,0.675795411312075
S3,ssvep-12Hz,ssvep,12,F8,27,0.0146415088954264
S3,ssvep-12Hz,ssvep,12,F8,28,0.539639683244637
S3,ssvep-12Hz,ssvep,12,F8,29,0.762741894491363
S3,ssvep-12Hz,ssvep,12,F8,30,0.571852561466026
S3,ssvep-12Hz,ssvep,12,F8,31,0.348220518590868
S3,ssvep-12Hz,ssvep,12,F8,32,0.396490564214524
S3,ssvep-12Hz,ssvep,12,F8,33,0.534552071628385
S3,ssvep-12Hz,ssvep,12,F8,34,0.903933365391461
S3,ssvep-12Hz,ssvep,12,F8,35,0.480572896391508
S3,ssvep-12Hz,ssvep,12,F8,36,0.2585392004697
S3,ssvep-12Hz,ssvep,12,FC5,1,0.784500036825097
S3,ssvep-12Hz,ssvep,12,FC5,2,0.454335295964947
S3,ssvep-12Hz,ssvep,12,FC5,3,0.637811406660407
S3,ssvep-12Hz,ssvep,12,FC5,4,0.422699630922878
S3,ssvep-12Hz,ssvep,12,FC5,5,0.767423754623241
S3,ssvep-12Hz,ssvep,12,FC5,6,0.641018553668375
S3,ssvep-12Hz,ssvep,12,FC5,7,0.401809093869776
S3,ssvep-12Hz,ssvep,12,FC5,8,0.690505359715511
S3,ssvep-12Hz,ssvep,12,FC5,9,0.385347226219655
S3,ssvep-12Hz,ssvep,12,FC5,10,0.9777199558369
S3,ssvep-12Hz,ssvep,12,FC5,11,0.274101888100125
S3,ssvep-12Hz,ssvep,12,FC5,12,0.289861783425175
S3,ssvep-12Hz,ssvep,12,FC5,13,0.527169971947476
S3,ssvep-12Hz,ssvep,12,FC5,14,0.624913503124056
S3,ssvep-12Hz,ssvep,12,FC5,15,0.370714202327547
S3,ssvep-12Hz,ssvep,12,FC5,16,0.334597678727869
S3,ssvep-12Hz,ssvep,12,FC5,17,0.503614469046748
S3,ssvep-12Hz,ssvep,12,FC5,18,1.35488687997217
S3,ssvep-12Hz,ssvep,12,FC5,19,0.869984297766455
S3,ssvep-12Hz,ssvep,12,FC5,20,0.732780928811647
S3,ssvep-12Hz,ssvep,12,FC5,21,0.362595328661299
